id,timestamp,soil_moisture,air_temperature,air_humidity,hour,day,month
1718,2026-03-03 06:21:27.039068+07:00,69,28.4,88,6,3,3
1719,2026-03-03 06:36:35.690893+07:00,52,28.4,88,6,3,3
1720,2026-03-03 06:51:44.264424+07:00,52,28.3,89,6,3,3
1721,2026-03-03 07:06:52.879941+07:00,67,28.2,90,7,3,3
1722,2026-03-03 07:22:01.681268+07:00,50,28.7,89,7,3,3
1723,2026-03-03 07:37:10.291403+07:00,51,28.4,88,7,3,3
1724,2026-03-03 07:52:19.517545+07:00,50,29.0,87,7,3,3
1725,2026-03-03 08:07:28.069369+07:00,51,29.4,87,8,3,3
1726,2026-03-03 08:22:36.567162+07:00,51,29.0,86,8,3,3
1727,2026-03-03 08:37:45.177467+07:00,48,29.8,83,8,3,3
1728,2026-03-03 08:52:53.744667+07:00,50,30.4,82,8,3,3
1729,2026-03-03 09:08:02.313105+07:00,49,30.6,82,9,3,3
1730,2026-03-03 09:23:10.810555+07:00,48,31.6,79,9,3,3
1731,2026-03-03 09:38:19.362507+07:00,49,30.6,80,9,3,3
1732,2026-03-03 09:53:27.974706+07:00,49,31.2,77,9,3,3
1733,2026-03-03 10:08:36.621512+07:00,47,31.1,77,10,3,3
1734,2026-03-03 10:23:45.152175+07:00,65,32.2,74,10,3,3
1735,2026-03-03 10:38:53.707110+07:00,63,32.1,76,10,3,3
1736,2026-03-03 10:54:02.397452+07:00,48,31.4,77,10,3,3
1737,2026-03-03 11:09:11.469414+07:00,49,32.2,74,11,3,3
1738,2026-03-03 11:24:20.054804+07:00,65,32.7,77,11,3,3
1739,2026-03-03 11:39:28.647608+07:00,68,32.8,75,11,3,3
1740,2026-03-03 11:54:37.369957+07:00,67,33.5,74,11,3,3
1741,2026-03-03 12:09:46.037222+07:00,68,32.6,73,12,3,3
1742,2026-03-03 12:24:54.781722+07:00,48,33.3,72,12,3,3
1743,2026-03-03 12:40:03.386522+07:00,50,33.0,73,12,3,3
1744,2026-03-03 12:55:12.002991+07:00,49,33.6,71,12,3,3
1745,2026-03-03 13:10:21.476036+07:00,45,33.6,70,13,3,3
1746,2026-03-03 13:25:30.214480+07:00,50,33.5,70,13,3,3
1747,2026-03-03 13:40:39.224704+07:00,46,33.5,68,13,3,3
1748,2026-03-03 13:55:47.917968+07:00,45,33.3,69,13,3,3
1749,2026-03-03 14:10:56.696682+07:00,45,33.6,70,14,3,3
1750,2026-03-03 14:26:05.534106+07:00,46,33.9,70,14,3,3
1751,2026-03-03 14:41:14.207769+07:00,42,33.0,71,14,3,3
1752,2026-03-03 14:56:22.889291+07:00,45,33.0,71,14,3,3
1753,2026-03-03 15:11:31.627768+07:00,46,33.5,68,15,3,3
1754,2026-03-03 15:26:40.222031+07:00,65,33.2,67,15,3,3
1755,2026-03-03 15:41:48.851945+07:00,46,33.1,73,15,3,3
1756,2026-03-03 15:56:57.502812+07:00,46,33.9,72,15,3,3
1757,2026-03-03 16:12:05.979491+07:00,48,33.9,71,16,3,3
1758,2026-03-03 16:27:14.272180+07:00,47,33.4,74,16,3,3
1759,2026-03-03 16:42:22.570966+07:00,47,33.9,73,16,3,3
1760,2026-03-03 16:57:31.220504+07:00,61,33.4,73,16,3,3
1761,2026-03-03 17:12:40.340308+07:00,63,33.1,74,17,3,3
1762,2026-03-03 17:27:48.222168+07:00,62,33.2,75,17,3,3
1763,2026-03-03 17:42:56.940275+07:00,44,32.0,75,17,3,3
1764,2026-03-03 17:58:05.589074+07:00,46,32.0,76,17,3,3
1765,2026-03-03 18:13:14.183180+07:00,52,32.3,76,18,3,3
1766,2026-03-03 18:28:22.734186+07:00,52,32.7,77,18,3,3
1767,2026-03-03 18:43:31.401902+07:00,53,31.1,78,18,3,3
1768,2026-03-03 18:58:41.435858+07:00,51,31.9,80,18,3,3
1769,2026-03-03 19:13:49.998173+07:00,52,31.0,80,19,3,3
1770,2026-03-03 19:28:58.633569+07:00,52,31.3,79,19,3,3
1771,2026-03-03 19:44:07.451866+07:00,52,31.4,79,19,3,3
1772,2026-03-03 19:59:16.225845+07:00,51,31.7,79,19,3,3
1773,2026-03-03 20:14:25.484761+07:00,49,31.2,79,20,3,3
1774,2026-03-03 20:29:34.164038+07:00,64,31.8,79,20,3,3
1775,2026-03-03 20:44:42.963022+07:00,48,30.6,81,20,3,3
1776,2026-03-03 20:59:51.578955+07:00,46,30.2,81,20,3,3
1777,2026-03-03 21:15:00.276470+07:00,66,30.9,80,21,3,3
1778,2026-03-03 21:30:09.580610+07:00,49,30.6,81,21,3,3
1779,2026-03-03 21:45:18.304791+07:00,50,30.3,81,21,3,3
1780,2026-03-03 22:00:26.992421+07:00,49,30.9,81,22,3,3
1781,2026-03-03 22:15:35.958571+07:00,53,30.3,81,22,3,3
1782,2026-03-03 22:30:44.531523+07:00,71,30.0,81,22,3,3
1783,2026-03-03 22:45:53.504652+07:00,54,30.9,80,22,3,3
1784,2026-03-03 23:01:02.292770+07:00,54,30.5,80,23,3,3
1785,2026-03-03 23:16:11.258005+07:00,54,30.7,79,23,3,3
1786,2026-03-03 23:31:19.856007+07:00,54,30.5,79,23,3,3
1787,2026-03-03 23:46:28.642463+07:00,53,30.7,80,23,3,3
1788,2026-03-04 00:01:37.460843+07:00,52,30.6,80,0,4,3
1789,2026-03-04 00:16:46.206625+07:00,50,30.7,80,0,4,3
1790,2026-03-04 00:31:55.197620+07:00,51,30.0,80,0,4,3
1791,2026-03-04 00:47:04.114341+07:00,51,30.5,80,0,4,3
1792,2026-03-04 01:02:13.007058+07:00,49,30.5,80,1,4,3
1793,2026-03-04 01:17:21.672224+07:00,52,30.2,81,1,4,3
1794,2026-03-04 01:32:30.540106+07:00,51,30.6,81,1,4,3
1795,2026-03-04 01:47:39.241040+07:00,67,30.5,82,1,4,3
1796,2026-03-04 02:02:48.221874+07:00,50,29.1,83,2,4,3
1797,2026-03-04 02:17:57.121104+07:00,50,29.9,84,2,4,3
1798,2026-03-04 02:33:06.029659+07:00,66,29.0,84,2,4,3
1799,2026-03-04 02:48:14.854121+07:00,51,29.0,84,2,4,3
1800,2026-03-04 03:03:24.413996+07:00,50,29.9,84,3,4,3
1801,2026-03-04 03:18:33.408088+07:00,50,29.8,84,3,4,3
1802,2026-03-04 03:33:42.690326+07:00,49,29.6,84,3,4,3
1803,2026-03-04 03:48:51.324343+07:00,50,29.5,84,3,4,3
1804,2026-03-04 04:03:59.983847+07:00,66,29.1,84,4,4,3
1805,2026-03-04 04:19:08.727141+07:00,67,29.2,84,4,4,3
1806,2026-03-04 04:34:18.123458+07:00,51,29.6,85,4,4,3
1807,2026-03-04 04:49:26.904906+07:00,51,29.6,84,4,4,3
1808,2026-03-04 05:04:35.571625+07:00,52,29.4,84,5,4,3
1809,2026-03-04 05:19:44.889977+07:00,51,29.0,84,5,4,3
1810,2026-03-04 05:34:54.249454+07:00,69,29.1,85,5,4,3
1811,2026-03-04 05:50:03.085951+07:00,71,29.0,84,5,4,3
1812,2026-03-04 06:05:11.915751+07:00,50,29.1,85,6,4,3
1813,2026-03-04 06:20:20.888168+07:00,50,29.1,85,6,4,3
1814,2026-03-04 06:35:30.466897+07:00,48,29.2,84,6,4,3
1815,2026-03-04 06:50:39.312296+07:00,52,29.9,84,6,4,3
1816,2026-03-04 07:05:48.502477+07:00,50,29.7,84,7,4,3
1817,2026-03-04 07:20:58.063303+07:00,50,29.5,84,7,4,3
1818,2026-03-04 07:36:06.841347+07:00,51,30.0,84,7,4,3
1819,2026-03-04 07:51:16.036692+07:00,50,30.6,83,7,4,3
1820,2026-03-04 08:06:25.340028+07:00,65,30.0,83,8,4,3
1821,2026-03-04 08:21:34.241292+07:00,49,30.2,83,8,4,3
1822,2026-03-04 08:36:43.264445+07:00,51,30.2,82,8,4,3
1823,2026-03-04 08:51:52.250265+07:00,51,30.2,82,8,4,3
1824,2026-03-04 09:07:01.585489+07:00,51,30.7,82,9,4,3
1825,2026-03-04 09:22:11.001632+07:00,68,30.3,81,9,4,3
1826,2026-03-04 09:37:20.130866+07:00,64,31.8,81,9,4,3
1827,2026-03-04 09:52:29.358912+07:00,50,31.7,81,9,4,3
1828,2026-03-04 10:07:38.074635+07:00,49,30.9,80,10,4,3
1829,2026-03-04 10:22:46.788283+07:00,49,31.0,78,10,4,3
1830,2026-03-04 10:37:55.448763+07:00,61,31.8,77,10,4,3
1831,2026-03-04 10:53:04.153002+07:00,68,32.2,78,10,4,3
1832,2026-03-04 11:08:12.918522+07:00,46,32.8,79,11,4,3
1833,2026-03-04 11:23:21.595400+07:00,44,32.5,74,11,4,3
1834,2026-03-04 11:38:31.186636+07:00,44,32.5,75,11,4,3
1835,2026-03-04 11:53:39.806918+07:00,62,33.5,72,11,4,3
1836,2026-03-04 12:08:48.552384+07:00,63,32.8,73,12,4,3
1837,2026-03-04 12:23:57.339200+07:00,46,32.6,74,12,4,3
1838,2026-03-04 12:39:08.100115+07:00,62,32.0,75,12,4,3
1839,2026-03-04 12:54:16.812837+07:00,45,32.0,73,12,4,3
1840,2026-03-04 13:09:25.838146+07:00,45,32.4,75,13,4,3
1841,2026-03-04 13:24:34.829374+07:00,44,33.8,71,13,4,3
1842,2026-03-04 13:39:44.032611+07:00,62,33.0,71,13,4,3
1843,2026-03-04 13:54:52.759468+07:00,44,33.7,70,13,4,3
1844,2026-03-04 14:10:02.890904+07:00,43,33.5,70,14,4,3
1845,2026-03-04 14:25:11.724449+07:00,43,33.6,70,14,4,3
1846,2026-03-04 14:40:21.696095+07:00,62,33.5,71,14,4,3
1847,2026-03-04 14:55:30.410290+07:00,42,33.4,69,14,4,3
1848,2026-03-04 15:10:39.049925+07:00,44,33.6,70,15,4,3
1849,2026-03-04 15:25:47.806307+07:00,61,32.3,71,15,4,3
1850,2026-03-04 15:40:56.400350+07:00,63,32.8,71,15,4,3
1851,2026-03-04 15:56:05.215363+07:00,44,32.4,72,15,4,3
1852,2026-03-04 16:11:14.485397+07:00,43,32.8,75,16,4,3
1853,2026-03-04 16:26:23.269932+07:00,43,32.4,72,16,4,3
1854,2026-03-04 16:41:31.825064+07:00,61,32.9,71,16,4,3
1855,2026-03-04 16:56:42.607721+07:00,57,32.0,72,16,4,3
1856,2026-03-04 17:11:51.287881+07:00,63,32.2,73,17,4,3
1857,2026-03-04 17:27:00.057708+07:00,45,32.2,76,17,4,3
1858,2026-03-04 17:42:08.772698+07:00,45,32.3,76,17,4,3
1859,2026-03-04 17:57:17.522338+07:00,46,32.6,77,17,4,3
1860,2026-03-04 18:12:26.696630+07:00,57,32.9,77,18,4,3
1861,2026-03-04 18:27:35.670594+07:00,57,32.3,78,18,4,3
1862,2026-03-04 18:42:43.887643+07:00,71,32.5,78,18,4,3
1863,2026-03-04 18:57:51.751869+07:00,54,32.8,78,18,4,3
1864,2026-03-04 19:13:01.090482+07:00,53,31.8,80,19,4,3
1865,2026-03-04 19:28:10.093261+07:00,70,31.1,81,19,4,3
1866,2026-03-04 19:43:17.997433+07:00,53,31.6,81,19,4,3
1867,2026-03-04 19:58:26.626137+07:00,53,31.0,79,19,4,3
1868,2026-03-04 20:13:35.002685+07:00,51,31.1,81,20,4,3
1869,2026-03-04 20:28:43.212369+07:00,67,31.6,82,20,4,3
1870,2026-03-04 20:43:52.093814+07:00,69,30.9,83,20,4,3
1871,2026-03-04 20:59:01.971943+07:00,68,30.0,83,20,4,3
1872,2026-03-04 21:14:11.400518+07:00,50,30.8,84,21,4,3
1873,2026-03-04 21:29:19.960440+07:00,49,30.1,85,21,4,3
1874,2026-03-04 21:44:29.270933+07:00,66,30.3,84,21,4,3
1875,2026-03-04 21:59:37.999518+07:00,49,30.1,84,21,4,3
1876,2026-03-04 22:14:47.386034+07:00,51,30.5,83,22,4,3
1877,2026-03-04 22:29:56.797760+07:00,49,30.5,83,22,4,3
1878,2026-03-04 22:45:05.897105+07:00,67,30.2,83,22,4,3
1879,2026-03-04 23:00:14.567115+07:00,68,30.4,84,23,4,3
1880,2026-03-04 23:15:23.763382+07:00,50,30.5,85,23,4,3
1881,2026-03-04 23:30:33.300919+07:00,66,30.0,85,23,4,3
1882,2026-03-04 23:45:42.920850+07:00,50,30.3,85,23,4,3
1883,2026-03-05 00:00:52.585863+07:00,66,29.5,86,0,5,3
1884,2026-03-05 00:16:01.546004+07:00,67,29.4,86,0,5,3
1885,2026-03-05 00:31:10.052058+07:00,68,29.4,86,0,5,3
1886,2026-03-05 00:46:19.019787+07:00,49,29.5,85,0,5,3
1887,2026-03-05 01:01:28.034153+07:00,51,29.8,85,1,5,3
1888,2026-03-05 01:16:37.053137+07:00,49,29.4,85,1,5,3
1889,2026-03-05 01:31:45.912593+07:00,66,29.2,84,1,5,3
1890,2026-03-05 01:46:54.208663+07:00,50,29.0,83,1,5,3
1891,2026-03-05 02:02:02.223077+07:00,48,29.3,85,2,5,3
1892,2026-03-05 02:17:10.992042+07:00,61,29.5,84,2,5,3
1893,2026-03-05 02:32:19.934682+07:00,48,29.4,82,2,5,3
1894,2026-03-05 02:47:28.912628+07:00,47,29.1,83,2,5,3
1895,2026-03-05 03:02:37.675426+07:00,46,29.7,84,3,5,3
1896,2026-03-05 03:17:46.477589+07:00,47,29.4,83,3,5,3
1897,2026-03-05 03:32:55.209352+07:00,66,29.9,82,3,5,3
1898,2026-03-05 03:48:04.000869+07:00,47,29.6,83,3,5,3
1899,2026-03-05 04:03:13.200122+07:00,65,29.7,83,4,5,3
1900,2026-03-05 04:18:22.530005+07:00,47,29.8,82,4,5,3
1901,2026-03-05 04:33:31.385006+07:00,49,29.6,83,4,5,3
1902,2026-03-05 04:48:40.679327+07:00,49,29.6,84,4,5,3
1903,2026-03-05 05:03:49.692599+07:00,49,29.6,84,5,5,3
1904,2026-03-05 05:18:58.432627+07:00,48,28.6,85,5,5,3
1905,2026-03-05 05:34:07.642333+07:00,48,28.8,84,5,5,3
1906,2026-03-05 05:49:16.955482+07:00,50,28.2,85,5,5,3
1907,2026-03-05 06:04:25.957481+07:00,50,28.9,85,6,5,3
1908,2026-03-05 06:19:34.835800+07:00,49,28.0,85,6,5,3
1909,2026-03-05 06:34:43.813203+07:00,48,28.9,83,6,5,3
1910,2026-03-05 06:49:52.535318+07:00,50,28.7,84,6,5,3
1911,2026-03-05 07:05:01.729675+07:00,53,28.6,84,7,5,3
1912,2026-03-05 07:20:10.491348+07:00,48,29.1,84,7,5,3
1913,2026-03-05 07:35:19.284735+07:00,48,29.0,84,7,5,3
1914,2026-03-05 08:38:28.771968+07:00,48,29.1,82,8,5,3
1915,2026-03-05 08:53:38.099683+07:00,47,29.4,82,8,5,3
1916,2026-03-05 09:08:47.333016+07:00,47,29.6,82,9,5,3
1917,2026-03-05 09:23:56.308053+07:00,47,30.3,81,9,5,3
1918,2026-03-05 09:39:05.319808+07:00,65,30.0,80,9,5,3
1919,2026-03-05 09:54:14.281544+07:00,48,30.5,80,9,5,3
1920,2026-03-05 10:09:23.259725+07:00,45,30.9,77,10,5,3
1921,2026-03-05 10:24:32.652976+07:00,47,30.0,77,10,5,3
1922,2026-03-05 10:39:41.879626+07:00,47,31.2,74,10,5,3
1923,2026-03-05 10:54:51.161825+07:00,47,31.2,75,10,5,3
1924,2026-03-05 11:10:00.069715+07:00,46,31.3,73,11,5,3
1925,2026-03-05 11:25:08.951640+07:00,66,31.9,72,11,5,3
1926,2026-03-05 11:40:18.330829+07:00,65,31.1,73,11,5,3
1927,2026-03-05 11:55:27.028920+07:00,63,31.2,72,11,5,3
1928,2026-03-05 12:10:35.800156+07:00,47,31.9,72,12,5,3
1929,2026-03-05 12:25:45.319226+07:00,43,31.9,71,12,5,3
1930,2026-03-05 12:40:54.241055+07:00,45,31.4,71,12,5,3
1931,2026-03-05 12:56:02.978922+07:00,45,31.5,72,12,5,3
1932,2026-03-05 13:11:11.757040+07:00,63,31.1,72,13,5,3
1933,2026-03-05 13:26:20.716359+07:00,43,31.1,69,13,5,3
1934,2026-03-05 13:41:30.313991+07:00,45,31.4,71,13,5,3
1935,2026-03-05 13:56:39.032172+07:00,45,32.1,69,13,5,3
1936,2026-03-05 14:11:47.897603+07:00,64,31.0,69,14,5,3
1937,2026-03-05 14:26:56.782645+07:00,45,32.0,69,14,5,3
1938,2026-03-05 14:42:05.407744+07:00,45,32.2,68,14,5,3
1939,2026-03-05 14:57:14.157783+07:00,44,32.5,68,14,5,3
1940,2026-03-05 15:12:23.138161+07:00,45,32.0,67,15,5,3
1941,2026-03-05 15:27:31.806576+07:00,44,31.6,68,15,5,3
1942,2026-03-05 15:42:40.561986+07:00,45,32.0,68,15,5,3
1943,2026-03-05 15:57:49.516773+07:00,46,31.0,68,15,5,3
1944,2026-03-05 16:12:58.339119+07:00,64,31.4,70,16,5,3
1945,2026-03-05 16:28:07.120848+07:00,46,31.3,68,16,5,3
1946,2026-03-05 16:43:15.757547+07:00,46,31.3,68,16,5,3
1947,2026-03-05 16:58:24.956509+07:00,45,31.3,69,16,5,3
1948,2026-03-05 17:13:33.757554+07:00,33,31.4,71,17,5,3
1949,2026-03-05 17:28:43.192150+07:00,63,31.6,74,17,5,3
1950,2026-03-05 17:43:51.846779+07:00,66,31.0,74,17,5,3
1951,2026-03-05 17:59:00.773903+07:00,64,31.4,75,17,5,3
1952,2026-03-05 18:14:09.724260+07:00,66,31.6,76,18,5,3
1953,2026-03-05 18:29:19.244665+07:00,65,31.7,76,18,5,3
1954,2026-03-05 18:44:28.039352+07:00,80,31.5,79,18,5,3
1955,2026-03-05 18:59:37.329267+07:00,66,31.9,78,18,5,3
1956,2026-03-05 19:14:46.050477+07:00,80,31.9,75,19,5,3
1957,2026-03-05 19:29:55.390935+07:00,65,31.5,74,19,5,3
1958,2026-03-05 19:45:05.575908+07:00,64,31.1,75,19,5,3
1959,2026-03-05 20:00:14.404782+07:00,64,30.1,74,20,5,3
1960,2026-03-05 20:15:23.255816+07:00,65,31.4,72,20,5,3
1961,2026-03-05 20:30:32.037353+07:00,63,31.5,72,20,5,3
1962,2026-03-05 20:45:40.963876+07:00,65,30.7,74,20,5,3
1963,2026-03-05 21:00:50.250003+07:00,80,30.8,74,21,5,3
1964,2026-03-05 21:15:59.245910+07:00,64,30.1,74,21,5,3
1965,2026-03-05 21:31:08.018140+07:00,80,30.0,75,21,5,3
1966,2026-03-05 21:46:16.901215+07:00,65,30.9,75,21,5,3
1967,2026-03-05 22:01:26.428098+07:00,63,30.8,75,22,5,3
1968,2026-03-05 22:16:35.877437+07:00,78,30.0,75,22,5,3
1969,2026-03-05 22:31:45.009262+07:00,63,30.8,75,22,5,3
1970,2026-03-05 22:46:54.469094+07:00,78,30.2,75,22,5,3
1971,2026-03-05 23:02:03.744966+07:00,66,30.3,75,23,5,3
1972,2026-03-05 23:17:12.549181+07:00,67,30.7,76,23,5,3
1973,2026-03-05 23:32:23.387490+07:00,67,30.6,75,23,5,3
1974,2026-03-05 23:47:32.422788+07:00,73,30.5,76,23,5,3
1975,2026-03-06 00:02:41.686921+07:00,72,30.5,76,0,6,3
1976,2026-03-06 00:17:51.212388+07:00,71,30.6,77,0,6,3
1977,2026-03-06 00:33:00.135025+07:00,83,29.1,77,0,6,3
1978,2026-03-06 00:48:08.969716+07:00,72,29.8,78,0,6,3
1979,2026-03-06 01:03:18.737846+07:00,84,29.4,77,1,6,3
1980,2026-03-06 01:18:27.657194+07:00,72,29.2,78,1,6,3
1981,2026-03-06 01:33:37.234397+07:00,69,29.2,78,1,6,3
1982,2026-03-06 01:48:46.167803+07:00,66,29.9,78,1,6,3
1983,2026-03-06 02:03:55.589171+07:00,60,29.3,80,2,6,3
1984,2026-03-06 02:19:04.424618+07:00,56,29.1,79,2,6,3
1985,2026-03-06 02:34:13.312229+07:00,71,29.4,80,2,6,3
1986,2026-03-06 02:49:22.039041+07:00,73,29.3,79,2,6,3
1987,2026-03-06 03:04:31.402706+07:00,71,29.6,81,3,6,3
1988,2026-03-06 03:19:40.878796+07:00,54,29.4,81,3,6,3
1989,2026-03-06 03:34:49.678814+07:00,53,29.7,81,3,6,3
1990,2026-03-06 03:49:58.728317+07:00,52,29.0,81,3,6,3
1991,2026-03-06 04:05:07.462538+07:00,56,29.6,80,4,6,3
1992,2026-03-06 04:20:16.371929+07:00,55,29.9,79,4,6,3
1993,2026-03-06 04:35:25.894468+07:00,53,29.8,80,4,6,3
1994,2026-03-06 04:50:34.636942+07:00,51,29.0,79,4,6,3
1995,2026-03-06 05:05:43.333559+07:00,67,29.1,79,5,6,3
1996,2026-03-06 05:20:52.022312+07:00,46,29.8,79,5,6,3
1997,2026-03-06 05:36:01.339229+07:00,66,29.8,80,5,6,3
1998,2026-03-06 05:51:10.150498+07:00,48,29.4,81,5,6,3
1999,2026-03-06 06:06:18.944509+07:00,48,29.5,83,6,6,3
2000,2026-03-06 06:36:40.393070+07:00,50,28.0,84,6,6,3
2001,2026-03-06 06:51:49.242162+07:00,55,29.1,84,6,6,3
2002,2026-03-06 07:06:57.973870+07:00,55,29.4,83,7,6,3
2003,2026-03-06 07:22:07.182497+07:00,71,29.0,83,7,6,3
2004,2026-03-06 07:37:16.451280+07:00,58,29.1,83,7,6,3
2005,2026-03-06 07:52:25.113810+07:00,66,29.8,83,7,6,3
2006,2026-03-06 08:07:33.917411+07:00,55,29.2,83,8,6,3
2007,2026-03-06 08:22:42.914125+07:00,72,29.8,82,8,6,3
2008,2026-03-06 08:37:51.518428+07:00,56,29.6,84,8,6,3
2009,2026-03-06 08:53:00.740489+07:00,56,29.0,81,8,6,3
2010,2026-03-06 09:08:10.206745+07:00,55,29.2,81,9,6,3
2011,2026-03-06 09:23:19.072349+07:00,73,30.7,79,9,6,3
2012,2026-03-06 09:38:28.039854+07:00,56,29.3,79,9,6,3
2013,2026-03-06 09:53:36.967048+07:00,58,29.3,78,9,6,3
2014,2026-03-06 10:08:45.928435+07:00,57,28.2,78,10,6,3
2015,2026-03-06 10:23:54.670404+07:00,59,28.0,82,10,6,3
2016,2026-03-06 10:39:03.321157+07:00,59,28.1,84,10,6,3
2017,2026-03-06 10:54:12.711968+07:00,75,28.0,83,10,6,3
2018,2026-03-06 11:09:21.977673+07:00,76,28.7,84,11,6,3
2019,2026-03-06 11:39:43.983692+07:00,61,27.0,85,11,6,3
2020,2026-03-06 11:54:52.780378+07:00,57,27.3,87,11,6,3
2021,2026-03-06 12:10:01.420979+07:00,77,27.1,85,12,6,3
2022,2026-03-06 12:25:10.190943+07:00,59,27.1,86,12,6,3
2023,2026-03-06 12:40:19.129396+07:00,75,28.8,85,12,6,3
2024,2026-03-06 12:55:28.494831+07:00,58,28.2,88,12,6,3
2025,2026-03-06 13:10:37.470025+07:00,58,28.5,88,13,6,3
2026,2026-03-06 13:25:46.305653+07:00,58,28.9,87,13,6,3
2027,2026-03-06 13:40:55.093385+07:00,75,28.2,88,13,6,3
2028,2026-03-06 13:56:04.123743+07:00,72,29.2,86,13,6,3
2029,2026-03-06 14:11:12.814215+07:00,59,29.8,83,14,6,3
2030,2026-03-06 14:26:21.572514+07:00,59,29.1,84,14,6,3
2031,2026-03-06 14:41:30.468299+07:00,71,29.1,84,14,6,3
2032,2026-03-06 14:56:39.259056+07:00,58,29.6,82,14,6,3
2033,2026-03-06 15:11:47.703655+07:00,60,29.4,81,15,6,3
2034,2026-03-06 15:26:56.563219+07:00,57,29.9,81,15,6,3
2035,2026-03-06 15:42:05.300874+07:00,58,29.2,82,15,6,3
2036,2026-03-06 15:57:14.151309+07:00,56,29.8,81,15,6,3
2037,2026-03-06 16:12:23.022678+07:00,72,29.7,81,16,6,3
2038,2026-03-06 16:27:31.751803+07:00,58,29.8,84,16,6,3
2039,2026-03-06 16:42:40.614319+07:00,60,29.2,79,16,6,3
2040,2026-03-06 16:57:48.855158+07:00,58,29.2,79,16,6,3
2041,2026-03-06 17:12:58.231491+07:00,82,29.5,81,17,6,3
2042,2026-03-06 17:28:06.977288+07:00,80,29.4,81,17,6,3
2043,2026-03-06 17:43:16.116587+07:00,67,29.8,81,17,6,3
2044,2026-03-06 17:58:24.582029+07:00,65,29.7,82,17,6,3
2045,2026-03-06 18:13:33.377871+07:00,68,29.2,80,18,6,3
2046,2026-03-06 18:28:42.580741+07:00,70,29.6,83,18,6,3
2047,2026-03-06 18:43:52.085352+07:00,67,28.7,83,18,6,3
2048,2026-03-06 18:59:00.775881+07:00,68,29.8,81,18,6,3
2049,2026-03-06 19:14:10.377940+07:00,68,29.6,82,19,6,3
2050,2026-03-06 19:29:19.220871+07:00,70,29.6,82,19,6,3
2051,2026-03-06 19:44:28.163008+07:00,84,29.7,81,19,6,3
2052,2026-03-06 19:59:37.203389+07:00,85,29.8,83,19,6,3
2053,2026-03-06 20:14:46.111404+07:00,84,28.1,85,20,6,3
2054,2026-03-06 20:29:55.583477+07:00,84,28.2,84,20,6,3
2055,2026-03-06 20:45:04.375112+07:00,70,29.1,84,20,6,3
2056,2026-03-06 21:00:13.904402+07:00,70,28.3,85,21,6,3
2057,2026-03-06 21:15:22.955582+07:00,69,28.8,86,21,6,3
2058,2026-03-06 21:30:32.508147+07:00,69,28.9,87,21,6,3
2059,2026-03-06 21:45:41.552460+07:00,67,28.1,87,21,6,3
2060,2026-03-06 22:00:50.288448+07:00,68,28.7,88,22,6,3
2061,2026-03-06 22:15:59.494438+07:00,69,28.7,87,22,6,3
2062,2026-03-06 22:31:08.883761+07:00,68,28.0,88,22,6,3
2063,2026-03-06 22:46:18.202673+07:00,66,28.7,88,22,6,3
2064,2026-03-06 23:01:27.088210+07:00,82,28.9,88,23,6,3
2065,2026-03-06 23:16:36.008510+07:00,67,28.9,88,23,6,3
2066,2026-03-06 23:31:45.143227+07:00,65,28.5,87,23,6,3
2067,2026-03-06 23:46:54.852015+07:00,67,28.3,88,23,6,3
2068,2026-03-07 00:02:04.141229+07:00,82,28.0,88,0,7,3
2069,2026-03-07 00:17:13.024789+07:00,67,28.7,88,0,7,3
2070,2026-03-07 00:32:22.106639+07:00,67,28.7,88,0,7,3
2071,2026-03-07 00:47:30.723390+07:00,81,28.7,87,0,7,3
2072,2026-03-07 01:02:39.490191+07:00,66,28.8,88,1,7,3
2073,2026-03-07 01:17:48.442938+07:00,81,28.1,88,1,7,3
2074,2026-03-07 01:32:57.498323+07:00,82,27.7,88,1,7,3
2075,2026-03-07 01:48:06.151107+07:00,65,28.8,87,1,7,3
2076,2026-03-07 02:03:15.056363+07:00,65,27.3,88,2,7,3
2077,2026-03-07 02:18:23.924681+07:00,80,27.5,87,2,7,3
2078,2026-03-07 02:33:32.747346+07:00,65,28.7,87,2,7,3
2079,2026-03-07 02:48:41.368114+07:00,65,27.5,88,2,7,3
2080,2026-03-07 03:03:50.166074+07:00,65,27.5,88,3,7,3
2081,2026-03-07 03:18:59.063860+07:00,64,27.5,88,3,7,3
2082,2026-03-07 03:34:07.827034+07:00,65,27.5,88,3,7,3
2083,2026-03-07 03:49:16.742517+07:00,64,27.7,88,3,7,3
2084,2026-03-07 04:04:25.515365+07:00,64,27.9,88,4,7,3
2085,2026-03-07 04:19:34.265781+07:00,64,27.1,88,4,7,3
2086,2026-03-07 04:34:43.637374+07:00,63,27.8,88,4,7,3
2087,2026-03-07 04:49:52.517554+07:00,64,27.2,88,4,7,3
2088,2026-03-07 05:05:01.975936+07:00,64,27.9,89,5,7,3
2089,2026-03-07 05:20:10.765391+07:00,64,27.5,88,5,7,3
2090,2026-03-07 05:35:19.497700+07:00,65,27.2,91,5,7,3
2091,2026-03-07 05:50:28.102615+07:00,64,27.1,90,5,7,3
2092,2026-03-07 06:05:36.840982+07:00,80,27.5,90,6,7,3
2093,2026-03-07 06:20:45.596280+07:00,79,27.1,90,6,7,3
2094,2026-03-07 06:35:54.435787+07:00,64,27.6,90,6,7,3
